Date,Sector,Symbol,Log Return
2022-06-01,1,^GSPC,-0.005695982258483536
2022-06-02,1,^GSPC,0.005841032455202131
2022-06-03,1,^GSPC,0.009931120882614958
2022-06-04,1,^GSPC,0.006431629893613799
2022-06-05,1,^GSPC,0.002255951040818529
2022-06-06,1,^GSPC,-0.025075725323942803
2022-06-07,1,^GSPC,-0.044140782944437726
2022-06-08,1,^GSPC,0.014719630139540335
2022-06-09,1,^GSPC,-0.026181893093709756
2022-06-10,1,^GSPC,0.005854125517359441
2022-06-11,1,^GSPC,-0.019819182794657754
2022-06-12,1,^GSPC,0.017473135776606016
2022-06-13,1,^GSPC,-0.024372000192958605
2022-06-14,1,^GSPC,-0.0180862772659719
2022-06-15,1,^GSPC,-0.004071995565797344
2022-06-16,1,^GSPC,0.019713495936903382
2022-06-17,1,^GSPC,0.011219200545693092
2022-06-18,1,^GSPC,0.025253479371825076
2022-06-19,1,^GSPC,-0.024733008530898916
2022-06-20,1,^GSPC,-0.004641060904985464
2022-06-01,1,^GSPC,0.0013656262308240105
2022-06-02,1,^GSPC,-0.019183329360550158
2022-06-03,1,^GSPC,-0.004951921445981095
2022-06-04,1,^GSPC,-0.010763632361505893
2022-06-05,1,^GSPC,-0.016303582750874755
2022-06-06,1,^GSPC,-0.02584045512110669
2022-06-07,1,^GSPC,0.03283640742377901
2022-06-08,1,^GSPC,0.0003273812619367224
2022-06-09,1,^GSPC,-0.01809497745525861
2022-06-10,1,^GSPC,-0.0058244404405869265
2022-06-11,1,^GSPC,0.034153361859011896
2022-06-12,1,^GSPC,0.005865740397982498
2022-06-13,1,^GSPC,-0.0008235903082565529
2022-06-14,1,^GSPC,0.001682213178921447
2022-06-15,1,^GSPC,-0.024054449199316687
2022-06-16,1,^GSPC,-0.0003371386620443132
2022-06-17,1,^GSPC,0.011035028060664311
2022-06-18,1,^GSPC,0.013735586682098207
2022-06-19,1,^GSPC,0.021740133035877476
2022-06-20,1,^GSPC,-0.005739155817162053
2022-06-01,1,^GSPC,-0.013986790144780522
2022-06-02,1,^GSPC,-0.010150566091619934
2022-06-03,1,^GSPC,0.010707956512110279
2022-06-04,1,^GSPC,0.008819512806962408
2022-06-05,1,^GSPC,-0.0017502398058623055
2022-06-06,1,^GSPC,-0.01031524983296207
2022-06-07,1,^GSPC,-0.019529343513434487
2022-06-08,1,^GSPC,-0.003025512886755084
2022-06-09,1,^GSPC,0.03681774841373444
2022-06-10,1,^GSPC,-0.014654278624167747
2022-06-11,1,^GSPC,-0.016936513417258974
2022-06-12,1,^GSPC,0.018380051041598382
2022-06-13,1,^GSPC,0.02092308699684628
2022-06-14,1,^GSPC,-0.005675600107153393
2022-06-15,1,^GSPC,0.00654095824893372
2022-06-16,1,^GSPC,0.007583408730942015
2022-06-17,1,^GSPC,-0.013382198218289813
2022-06-18,1,^GSPC,-0.011051057273048639
2022-06-19,1,^GSPC,0.005669727159328479
2022-06-20,1,^GSPC,0.010132409207079519
2022-06-01,1,^GSPC,-0.008379447200028665
2022-06-02,1,^GSPC,-0.005369934018738904
2022-06-03,1,^GSPC,0.022679118421754747
2022-06-04,1,^GSPC,0.015093852667844137
2022-06-05,1,^GSPC,-0.005280796063004708
2022-06-06,1,^GSPC,-0.0015310059614022443
2022-06-07,1,^GSPC,0.006912017833284514
2022-06-08,1,^GSPC,-0.018808418954138602
2022-06-09,1,^GSPC,-0.007904203580733224
2022-06-10,1,^GSPC,0.004546964493033415
2022-06-11,1,^GSPC,0.01518028199200593
2022-06-12,1,^GSPC,-0.0047087428503352
2022-06-13,1,^GSPC,0.0003870283449813057
2022-06-14,1,^GSPC,0.013627706761264227
2022-06-15,1,^GSPC,0.004100354664347971
2022-06-16,1,^GSPC,-0.024106546045271102
2022-06-17,1,^GSPC,-0.017314960040262072
2022-06-18,1,^GSPC,-9.445090562961473e-06
2022-06-19,1,^GSPC,0.022688760107419916
2022-06-20,1,^GSPC,0.0028554117779926494
2022-06-01,1,^GSPC,-0.010608546388114074
2022-06-02,1,^GSPC,-0.02659283806587432
2022-06-03,1,^GSPC,-0.0019196526391590284
2022-06-04,1,^GSPC,0.0038049412487950597
2022-06-05,1,^GSPC,0.00954072765251826
2022-06-06,1,^GSPC,0.01026483635719767
2022-06-07,1,^GSPC,-0.006252376353325711
2022-06-08,1,^GSPC,0.006124301133249056
2022-06-09,1,^GSPC,0.0021233583977827188
2022-06-10,1,^GSPC,0.013819390779689064
2022-06-11,1,^GSPC,-0.004036364104246305
2022-06-12,1,^GSPC,0.0002681015738275837
2022-06-13,1,^GSPC,0.012947319312044342
2022-06-14,1,^GSPC,0.002862720279423331
2022-06-15,1,^GSPC,-0.0049893659014614644
2022-06-16,1,^GSPC,-0.001887629230125118
2022-06-17,1,^GSPC,0.0067817000552319595
2022-06-18,1,^GSPC,0.006983436422109727
2022-06-19,1,^GSPC,-0.0056355648072863385
2022-06-20,1,^GSPC,0.005446274059599507
2022-06-01,1,^GSPC,0.0006223869243324825
2022-06-02,1,^GSPC,-0.015531067125201047
2022-06-03,1,^GSPC,-0.006220616291123798
2022-06-04,1,^GSPC,-0.00712818876779094
2022-06-05,1,^GSPC,-0.0015197466862915707
2022-06-06,1,^GSPC,-0.013986790144780522
2022-06-07,1,^GSPC,-0.010150566091619934
2022-06-08,1,^GSPC,0.010707956512110279
2022-06-09,1,^GSPC,0.008819512806962408
2022-06-10,1,^GSPC,-0.0017502398058623055
2022-06-11,1,^GSPC,-0.01031524983296207
2022-06-12,1,^GSPC,-0.019529343513434487
2022-06-13,1,^GSPC,-0.003025512886755084
2022-06-14,1,^GSPC,0.03681774841373444
2022-06-15,1,^GSPC,-0.014654278624167747
2022-06-16,1,^GSPC,-0.016936513417258974
2022-06-17,1,^GSPC,0.018380051041598382
2022-06-18,1,^GSPC,0.02092308699684628
2022-06-19,1,^GSPC,-0.005675600107153393
2022-06-20,1,^GSPC,0.00654095824893372
2022-06-01,1,^GSPC,0.02092308699684628
2022-06-02,1,^GSPC,-0.005675600107153393
2022-06-03,1,^GSPC,0.00654095824893372
2022-06-04,1,^GSPC,0.007583408730942015
2022-06-05,1,^GSPC,-0.013382198218289813
2022-06-06,1,^GSPC,-0.011051057273048639
2022-06-07,1,^GSPC,0.005669727159328479
2022-06-08,1,^GSPC,0.010132409207079519
2022-06-09,1,^GSPC,-0.012160276727984639
2022-06-10,1,^GSPC,-0.008589773282158751
2022-06-11,1,^GSPC,-0.006432644922662763
2022-06-12,1,^GSPC,-0.0028138383387533096
2022-06-13,1,^GSPC,0.0023266549682816537
2022-06-14,1,^GSPC,-0.02510778918222929
2022-06-15,1,^GSPC,9.50114139799092e-06
2022-06-16,1,^GSPC,0.008811046396816432
2022-06-17,1,^GSPC,-0.019961702247038617
2022-06-18,1,^GSPC,-0.0015753499911633699
2022-06-19,1,^GSPC,0.003119088855630685
2022-06-20,1,^GSPC,-0.016768655471583918
2022-06-01,1,^GSPC,0.0067817000552319595
2022-06-02,1,^GSPC,0.006983436422109727
2022-06-03,1,^GSPC,-0.0056355648072863385
2022-06-04,1,^GSPC,0.005446274059599507
2022-06-05,1,^GSPC,-0.01762846191144751
2022-06-06,1,^GSPC,0.003580241741748479
2022-06-07,1,^GSPC,-0.0015148687589011335
2022-06-08,1,^GSPC,-0.00844369052364719
2022-06-09,1,^GSPC,-0.006254170660763812
2022-06-10,1,^GSPC,-0.01342526596679741
2022-06-11,1,^GSPC,0.011757894931235194
2022-06-12,1,^GSPC,-0.008689772585958535
2022-06-13,1,^GSPC,-0.0021861950632109965
2022-06-14,1,^GSPC,0.008090730929249642
2022-06-15,1,^GSPC,-0.019086287083199486
2022-06-16,1,^GSPC,-0.017508953990654857
2022-06-17,1,^GSPC,-0.018680859586076647
